pass,magentaMats,missingMats,totalMats,hasLODGroup,billboardLOD,tris,sizeX,sizeY,sizeZ,inCodex,name,path
True,0,0,11,False,False,260,17,421,4,000,9,421,False,"COMP_Base_03_16x8_door_02_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_Base_03_16x8_door_02_02.prefab"
True,0,0,15,False,False,1676,17,600,4,000,9,600,False,"COMP_Base_03_16x8_door_03_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_Base_03_16x8_door_03_01.prefab"
True,0,0,11,False,False,264,17,421,4,000,9,421,False,"COMP_Base_03_16x8_door_03_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_Base_03_16x8_door_03_02.prefab"
True,0,0,7,False,False,224,17,185,1,000,9,185,False,"COMP_Base_03_16x8_extension_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_Base_03_16x8_extension_01.prefab"
True,0,0,13,False,False,296,17,421,1,000,9,421,False,"COMP_Base_03_16x8_extension_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_Base_03_16x8_extension_02.prefab"
True,0,0,15,False,False,1668,17,600,4,000,9,600,False,"COMP_Base_03_16x8_noDoor_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_Base_03_16x8_noDoor_01.prefab"
True,0,0,11,False,False,256,17,421,4,000,9,421,False,"COMP_Base_03_16x8_noDoor_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_Base_03_16x8_noDoor_02.prefab"
True,0,0,13,False,False,1124,5,600,4,000,5,600,False,"COMP_Base_03_4x4_door_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/4x4/COMP_Base_03_4x4_door_01.prefab"
True,0,0,9,False,False,164,5,421,4,000,5,421,False,"COMP_Base_03_4x4_door_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/4x4/COMP_Base_03_4x4_door_02.prefab"
True,0,0,7,False,False,224,5,185,1,000,5,185,False,"COMP_Base_03_4x4_extension_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/4x4/COMP_Base_03_4x4_extension_01.prefab"
True,0,0,11,False,False,200,5,421,1,000,5,421,False,"COMP_Base_03_4x4_extension_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/4x4/COMP_Base_03_4x4_extension_02.prefab"
True,0,0,13,False,False,1120,5,600,4,000,5,600,False,"COMP_Base_03_4x4_noDoor_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/4x4/COMP_Base_03_4x4_noDoor_01.prefab"
True,0,0,9,False,False,160,5,421,4,000,5,421,False,"COMP_Base_03_4x4_noDoor_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/4x4/COMP_Base_03_4x4_noDoor_02.prefab"
True,0,0,13,False,False,1380,9,600,4,000,9,600,False,"COMP_Base_03_8x8_door_01_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_Base_03_8x8_door_01_01.prefab"
True,0,0,9,False,False,204,9,421,4,000,9,421,False,"COMP_Base_03_8x8_door_01_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_Base_03_8x8_door_01_02.prefab"
True,0,0,13,False,False,1384,9,600,4,000,9,600,False,"COMP_Base_03_8x8_door_02_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_Base_03_8x8_door_02_01.prefab"
True,0,0,9,False,False,208,9,421,4,000,9,421,False,"COMP_Base_03_8x8_door_02_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_Base_03_8x8_door_02_02.prefab"
True,0,0,7,False,False,224,9,185,1,000,9,185,False,"COMP_Base_03_8x8_extension_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_Base_03_8x8_extension_01.prefab"
True,0,0,11,False,False,240,9,421,1,000,9,421,False,"COMP_Base_03_8x8_extension_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_Base_03_8x8_extension_02.prefab"
True,0,0,13,False,False,1376,9,600,4,000,9,600,False,"COMP_Base_03_8x8_noDoor_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_Base_03_8x8_noDoor_01.prefab"
True,0,0,9,False,False,200,9,421,4,000,9,421,False,"COMP_Base_03_8x8_noDoor_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_Base_03_8x8_noDoor_02.prefab"
True,0,0,19,False,False,2014,17,600,4,000,13,600,False,"COMP_Base_03_L_door_01_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_Base_03_L_door_01_01.prefab"
True,0,0,14,False,False,320,17,421,4,000,13,421,False,"COMP_Base_03_L_door_01_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_Base_03_L_door_01_02.prefab"
True,0,0,19,False,False,2014,17,600,4,000,13,600,False,"COMP_Base_03_L_door_02_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_Base_03_L_door_02_01.prefab"
True,0,0,14,False,False,320,17,421,4,000,13,421,False,"COMP_Base_03_L_door_02_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_Base_03_L_door_02_02.prefab"
True,0,0,19,False,False,2018,17,600,4,000,13,600,False,"COMP_Base_03_L_door_03_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_Base_03_L_door_03_01.prefab"
True,0,0,14,False,False,324,17,421,4,000,13,421,False,"COMP_Base_03_L_door_03_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_Base_03_L_door_03_02.prefab"
True,0,0,8,False,False,292,17,185,1,000,13,185,False,"COMP_Base_03_L_extension_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_Base_03_L_extension_01.prefab"
True,0,0,16,False,False,376,17,421,1,000,13,421,False,"COMP_Base_03_L_extension_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_Base_03_L_extension_02.prefab"
True,0,0,19,False,False,2010,17,600,4,000,13,600,False,"COMP_Base_03_L_noDoor_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_Base_03_L_noDoor_01.prefab"
True,0,0,14,False,False,316,17,421,4,000,13,421,False,"COMP_Base_03_L_noDoor_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_Base_03_L_noDoor_02.prefab"
True,0,0,20,False,False,2174,17,600,4,000,13,600,False,"COMP_Base_03_T_door_01_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_Base_03_T_door_01_01.prefab"
True,0,0,14,False,False,336,17,421,4,000,13,421,False,"COMP_Base_03_T_door_01_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_Base_03_T_door_01_02.prefab"
True,0,0,20,False,False,2174,17,600,4,000,13,600,False,"COMP_Base_03_T_door_02_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_Base_03_T_door_02_01.prefab"
True,0,0,14,False,False,336,17,421,4,000,13,421,False,"COMP_Base_03_T_door_02_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_Base_03_T_door_02_02.prefab"
True,0,0,20,False,False,2178,17,600,4,000,13,600,False,"COMP_Base_03_T_door_03_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_Base_03_T_door_03_01.prefab"
True,0,0,14,False,False,340,17,421,4,000,13,421,False,"COMP_Base_03_T_door_03_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_Base_03_T_door_03_02.prefab"
True,0,0,9,False,False,360,17,185,1,000,13,185,False,"COMP_Base_03_T_extension_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_Base_03_T_extension_01.prefab"
True,0,0,16,False,False,412,17,421,1,000,13,421,False,"COMP_Base_03_T_extension_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_Base_03_T_extension_02.prefab"
True,0,0,22,False,False,2250,17,600,4,000,13,600,False,"COMP_Base_03_T_noDoor_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_Base_03_T_noDoor_01.prefab"
True,0,0,14,False,False,332,17,421,4,000,13,421,False,"COMP_Base_03_T_noDoor_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_Base_03_T_noDoor_02.prefab"
True,0,0,10,False,False,140,16,800,4,500,8,800,False,"COMP_BaseInt_03_16x8_door_01_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_BaseInt_03_16x8_door_01_01.prefab"
True,0,0,10,False,False,140,16,800,4,500,8,800,False,"COMP_BaseInt_03_16x8_door_02_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_BaseInt_03_16x8_door_02_01.prefab"
True,0,0,10,False,False,144,16,800,4,500,8,800,False,"COMP_BaseInt_03_16x8_door_03_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_BaseInt_03_16x8_door_03_01.prefab"
True,0,0,10,False,False,136,16,800,4,500,8,800,False,"COMP_BaseInt_03_16x8_noDoor_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/16x8/COMP_BaseInt_03_16x8_noDoor_01.prefab"
True,0,0,3,False,False,56,4,800,4,500,4,800,False,"COMP_BaseInt_03_8x8_door_01_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/4x4/COMP_BaseInt_03_8x8_door_01_01.prefab"
True,0,0,7,False,False,154,8,800,4,500,8,800,False,"COMP_BaseInt_03_8x8_door_01_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_BaseInt_03_8x8_door_01_01.prefab"
True,0,0,6,False,False,96,8,800,4,500,8,800,False,"COMP_BaseInt_03_8x8_door_02_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_BaseInt_03_8x8_door_02_01.prefab"
True,0,0,3,False,False,52,4,800,4,500,4,800,False,"COMP_BaseInt_03_8x8_noDoor_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/4x4/COMP_BaseInt_03_8x8_noDoor_01.prefab"
True,0,0,6,False,False,88,8,800,4,500,8,800,False,"COMP_BaseInt_03_8x8_noDoor_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/8x8/COMP_BaseInt_03_8x8_noDoor_01.prefab"
True,0,0,12,False,False,184,16,800,4,500,12,800,False,"COMP_BaseInt_03_L_door_01_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_BaseInt_03_L_door_01_01.prefab"
True,0,0,12,False,False,184,16,800,4,500,12,800,False,"COMP_BaseInt_03_L_door_02_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_BaseInt_03_L_door_02_01.prefab"
True,0,0,12,False,False,188,16,800,4,500,12,800,False,"COMP_BaseInt_03_L_door_03_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_BaseInt_03_L_door_03_01.prefab"
True,0,0,12,False,False,180,16,800,4,500,12,800,False,"COMP_BaseInt_03_L_noDoor_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/L/COMP_BaseInt_03_L_noDoor_01.prefab"
True,0,0,12,False,False,204,16,800,4,500,12,800,False,"COMP_BaseInt_03_T_door_01_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_BaseInt_03_T_door_01_01.prefab"
True,0,0,12,False,False,204,16,800,4,500,12,800,False,"COMP_BaseInt_03_T_door_02_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_BaseInt_03_T_door_02_01.prefab"
True,0,0,12,False,False,208,16,800,4,500,12,800,False,"COMP_BaseInt_03_T_door_03_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_BaseInt_03_T_door_03_01.prefab"
True,0,0,12,False,False,200,16,800,4,500,12,800,False,"COMP_BaseInt_03_T_noDoor_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Base/T/COMP_BaseInt_03_T_noDoor_01.prefab"
True,0,0,3,False,False,166,1,033,4,007,1,024,False,"COMP_Column_03_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Columns/COMP_Column_03_01.prefab"
True,0,0,3,False,False,128,1,223,4,000,1,223,False,"COMP_Column_03_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Columns/COMP_Column_03_02.prefab"
True,0,0,3,False,False,480,2,750,3,340,1,031,False,"COMP_Door_03_01_framedeco_01_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_01_01.prefab"
True,0,0,3,False,False,480,2,670,3,783,1,062,False,"COMP_Door_03_01_framedeco_01_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_01_02.prefab"
True,0,0,3,False,False,344,2,750,2,876,1,032,False,"COMP_Door_03_01_framedeco_01_03","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_01_03.prefab"
True,0,0,3,False,False,360,2,730,3,342,1,003,False,"COMP_Door_03_01_framedeco_01_04","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_01_04.prefab"
True,0,0,3,False,False,554,3,064,3,365,1,067,False,"COMP_Door_03_01_framedeco_02_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_02_01.prefab"
True,0,0,3,False,False,532,3,120,4,106,1,181,False,"COMP_Door_03_01_framedeco_02_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_02_02.prefab"
True,0,0,3,False,False,410,2,953,3,365,1,098,False,"COMP_Door_03_01_framedeco_02_03","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_02_03.prefab"
True,0,0,3,False,False,372,3,064,3,342,1,139,False,"COMP_Door_03_01_framedeco_02_04","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_02_04.prefab"
True,0,0,3,False,False,444,3,587,2,926,0,953,False,"COMP_Door_03_01_framedeco_03_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_03_01.prefab"
True,0,0,3,False,False,580,3,458,3,884,0,999,False,"COMP_Door_03_01_framedeco_03_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_03_02.prefab"
True,0,0,3,False,False,484,3,624,3,263,1,139,False,"COMP_Door_03_01_framedeco_03_03","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_framedeco_03_03.prefab"
True,0,0,2,False,False,282,2,000,2,600,0,691,False,"COMP_Door_03_01_generic","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_01_generic.prefab"
True,0,0,3,False,False,528,2,750,3,340,1,031,False,"COMP_Door_03_02_framedeco_01_01","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_02_framedeco_01_01.prefab"
True,0,0,3,False,False,528,2,670,3,783,1,062,False,"COMP_Door_03_02_framedeco_01_02","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_02_framedeco_01_02.prefab"
True,0,0,3,False,False,392,2,750,2,876,1,032,False,"COMP_Door_03_02_framedeco_01_03","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_02_framedeco_01_03.prefab"
True,0,0,3,False,False,408,2,730,3,342,1,003,False,"COMP_Door_03_02_framedeco_01_04","Assets/Fantastic City Pack/Prefabs/Modular/02_COMPS/Doors/COMP_Door_03_02_framedeco_01_04.prefab"
